src_ip,dst_ip,src_port,dst_port,num_packets,iat_min,iat_max,iat_mean,pkt_size_min,pkt_size_max,pkt_size_mean,total_bytes,syn_count,rst_count,fin_count
162.143.133.156,150.121.244.1,62587,34515,1,0,0,0,74,74,74,74,1,0,0
18.250.113.107,202.230.216.175,52106,18035,1,0,0,0,54,54,54,54,1,0,0
5.201.209.254,163.226.245.42,8324,46441,1,0,0,0,54,54,54,54,1,0,0
78.49.210.63,130.194.220.99,443,0,1,0,0,0,58,58,58,58,1,0,0
80.182.11.180,203.77.99.33,42423,11981,1,0,0,0,54,54,54,54,1,0,0
199.45.159.56,163.226.100.163,40576,443,1,0,0,0,74,74,74,74,1,0,0
85.5.19.223,203.77.107.137,26680,80,6,0.026784181594848633,0.37287402153015137,0.17731480598449706,66,78,72,432,0,0,0
143.255.146.94,163.226.139.229,40034,16379,1,0,0,0,58,58,58,58,1,0,0
45.185.184.5,150.121.90.94,27023,3623,3,0.14290404319763184,0.5522019863128662,0.347553014755249,54,54,54,162,0,0,0
150.121.41.165,204.141.176.172,40300,11164,3,0.12932896614074707,0.25533390045166016,0.1923314332962036,66,66,66,198,0,0,0
61.184.82.79,157.81.134.239,24495,23,1,0,0,0,54,54,54,54,1,0,0
163.226.101.177,203.244.209.39,52396,443,1,0,0,0,54,54,54,54,0,0,0
51.11.24.136,202.230.213.182,52278,26,1,0,0,0,54,54,54,54,1,0,0
35.28.231.213,150.121.33.53,45432,5433,1,0,0,0,54,54,54,54,1,0,0
106.203.127.125,133.139.151.138,52012,23,1,0,0,0,54,54,54,54,1,0,0
64.48.234.103,150.121.230.158,55955,389,1,0,0,0,54,54,54,54,1,0,0
43.101.160.249,203.77.103.45,52898,16095,1,0,0,0,66,66,66,66,1,0,0
167.94.144.79,202.101.49.228,40528,1194,1,0,0,0,54,54,54,54,0,1,0
150.121.90.56,101.25.84.176,3387,20389,1,0,0,0,66,66,66,66,1,0,0
104.13.132.195,202.101.49.83,45290,9160,3,2.1457672119140625e-06,0.7520549297332764,0.37602853775024414,54,54,54,162,0,1,1
18.250.113.107,202.230.236.139,38730,3100,1,0,0,0,54,54,54,54,1,0,0
64.48.234.22,202.230.214.115,41768,5938,1,0,0,0,54,54,54,54,1,0,0
